order_id,order_date,day_name,store_location,product_category,quantity,unit_price,discount_percent,sales,cost,profit,payment_method,wait_time,customer_rating,
1506,19/1/2026,Monday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.81,$2.69,Mobile Pay,7.0,5.0,
1507,19/1/2026,Monday,Parramatta,Muffin,1.0,5.0,0.00,$5.00,$2.45,$2.55,Card,12.0,4.0,
1508,19/1/2026,Monday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$3.30,$4.70,Mobile Pay,7.0,4.0,
1509,19/1/2026,Monday,Chatswood,Iced Coffee,1.0,5.5,5.00,$5.22,$2.85,$2.37,Mobile Pay,8.0,4.0,
1510,19/1/2026,Monday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.47,$2.53,Mobile Pay,6.0,5.0,
1511,19/1/2026,Monday,Chatswood,Iced Coffee,1.0,5.5,5.00,$5.22,$1.95,$3.27,Mobile Pay,8.0,5.0,
1512,19/1/2026,Monday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.52,$3.48,Cash,7.0,5.0,
1513,19/1/2026,Monday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.85,$2.65,Cash,3.0,4.0,
1514,19/1/2026,Monday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$4.25,$3.75,Cash,4.0,5.0,
1515,19/1/2026,Monday,Chatswood,Coffee,2.0,4.5,0.00,$9.00,$3.15,$5.85,Card,6.0,4.0,
1516,19/1/2026,Monday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.66,$2.34,Card,7.0,4.0,
1517,19/1/2026,Monday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$3.53,$4.47,Cash,6.0,4.0,
1518,20/1/2026,Tuesday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.66,$2.84,Card,5.0,5.0,
1519,20/1/2026,Tuesday,Sydney CBD,Muffin,2.0,5.0,0.00,$10.00,$4.25,$5.75,Card,7.0,4.0,
1520,20/1/2026,Tuesday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$2.07,$1.93,Cash,5.0,4.0,
1521,20/1/2026,Tuesday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.71,$2.79,Card,6.0,4.0,
1522,20/1/2026,Tuesday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$4.41,$6.59,Cash,10.0,5.0,
1523,20/1/2026,Tuesday,Sydney CBD,Muffin,2.0,5.0,15.00,$8.50,$4.52,$3.98,Card,8.0,4.0,
1524,20/1/2026,Tuesday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$2.29,$2.21,Card,4.0,5.0,
1525,20/1/2026,Tuesday,Sydney CBD,Sandwich,2.0,9.5,0.00,$19.00,$7.30,$11.70,Mobile Pay,12.0,4.0,
1526,20/1/2026,Tuesday,Sydney CBD,Croissant,1.0,6.0,0.00,$6.00,$2.24,$3.76,Card,2.0,5.0,
1527,20/1/2026,Tuesday,Sydney CBD,Iced Coffee,1.0,5.5,5.00,$5.22,$2.36,$2.86,Cash,10.0,3.0,
1528,20/1/2026,Tuesday,Parramatta,Coffee,1.0,4.5,5.00,$4.27,$1.64,$2.63,Card,3.0,4.0,
1529,20/1/2026,Tuesday,Parramatta,Muffin,2.0,5.0,0.00,$10.00,$4.13,$5.87,Card,11.0,3.0,
1530,20/1/2026,Tuesday,Parramatta,Iced Coffee,2.0,5.5,5.00,$10.45,$3.97,$6.48,Card,7.0,4.0,
1531,20/1/2026,Tuesday,Parramatta,Iced Coffee,1.0,5.5,0.00,$5.50,$2.29,$3.21,Cash,15.0,5.0,
1532,20/1/2026,Tuesday,Parramatta,Coffee,1.0,4.5,5.00,$4.27,$2.27,$2.00,Mobile Pay,5.0,5.0,
1533,20/1/2026,Tuesday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.34,$2.16,Cash,6.0,5.0,
1534,20/1/2026,Tuesday,Chatswood,Iced Coffee,2.0,5.5,0.00,$11.00,$5.55,$5.45,Cash,7.0,5.0,
1535,20/1/2026,Tuesday,Chatswood,Sandwich,3.0,9.5,10.00,$25.65,$12.80,$12.85,Cash,10.0,5.0,
1536,20/1/2026,Tuesday,Chatswood,Muffin,2.0,5.0,5.00,$9.50,$4.98,$4.52,Mobile Pay,5.0,4.0,
1537,20/1/2026,Tuesday,Chatswood,Croissant,2.0,6.0,0.00,$12.00,$4.36,$7.64,Card,9.0,5.0,
1538,20/1/2026,Tuesday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.19,$3.31,Mobile Pay,4.0,5.0,
1539,20/1/2026,Tuesday,Chatswood,Sandwich,1.0,9.5,5.00,$9.03,$3.87,$5.16,Cash,6.0,4.0,
1540,20/1/2026,Tuesday,Chatswood,Muffin,3.0,5.0,0.00,$15.00,$7.27,$7.73,Mobile Pay,6.0,5.0,
1541,20/1/2026,Tuesday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$7.40,$10.60,Cash,7.0,5.0,
1542,20/1/2026,Tuesday,Chatswood,Muffin,1.0,5.0,0.00,$5.00,$1.90,$3.10,Card,11.0,5.0,
1543,20/1/2026,Tuesday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.43,$2.57,Cash,3.0,4.0,
1544,21/1/2026,Wednesday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$3.74,$5.76,Cash,13.0,5.0,
1545,21/1/2026,Wednesday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$2.09,$3.41,Cash,9.0,5.0,
1546,21/1/2026,Wednesday,Sydney CBD,Tea,1.0,4.0,10.00,$3.60,$1.62,$1.98,Card,8.0,5.0,
1547,21/1/2026,Wednesday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$2.86,$2.64,Mobile Pay,9.0,5.0,
1548,21/1/2026,Wednesday,Sydney CBD,Tea,2.0,4.0,5.00,$7.60,$4.16,$3.44,Mobile Pay,7.0,5.0,
1549,21/1/2026,Wednesday,Sydney CBD,Sandwich,1.0,9.5,10.00,$8.55,$4.52,$4.03,Cash,8.0,5.0,
1550,21/1/2026,Wednesday,Sydney CBD,Tea,3.0,4.0,0.00,$12.00,$5.79,$6.21,Cash,5.0,5.0,
1551,21/1/2026,Wednesday,Sydney CBD,Croissant,2.0,6.0,0.00,$12.00,$5.77,$6.23,Mobile Pay,5.0,3.0,
1552,21/1/2026,Wednesday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$4.50,$4.50,Mobile Pay,6.0,5.0,
1553,21/1/2026,Wednesday,Parramatta,Sandwich,1.0,9.5,10.00,$8.55,$3.82,$4.73,Card,13.0,4.0,
1554,21/1/2026,Wednesday,Parramatta,Croissant,3.0,6.0,0.00,$18.00,$9.89,$8.11,Mobile Pay,8.0,4.0,
1555,21/1/2026,Wednesday,Parramatta,Sandwich,4.0,9.5,0.00,$38.00,$15.14,$22.86,Cash,8.0,5.0,
1556,21/1/2026,Wednesday,Parramatta,Sandwich,1.0,9.5,10.00,$8.55,$4.09,$4.46,Mobile Pay,8.0,5.0,
1557,21/1/2026,Wednesday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$3.06,$4.94,Cash,3.0,5.0,
1558,21/1/2026,Wednesday,Parramatta,Iced Coffee,1.0,5.5,5.00,$5.22,$1.89,$3.33,Mobile Pay,6.0,4.0,
1559,21/1/2026,Wednesday,Parramatta,Iced Coffee,2.0,5.5,10.00,$9.90,$4.63,$5.27,Mobile Pay,11.0,4.0,
1560,21/1/2026,Wednesday,Parramatta,Iced Coffee,1.0,5.5,10.00,$4.95,$2.20,$2.75,Cash,7.0,5.0,
1561,21/1/2026,Wednesday,Parramatta,Muffin,1.0,5.0,0.00,$5.00,$2.14,$2.86,Card,4.0,4.0,
1562,21/1/2026,Wednesday,Chatswood,Muffin,1.0,5.0,0.00,$5.00,$1.91,$3.09,Card,11.0,5.0,
1563,21/1/2026,Wednesday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.65,$2.85,Cash,9.0,3.0,
1564,21/1/2026,Wednesday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$4.10,$3.90,Card,4.0,5.0,
1565,21/1/2026,Wednesday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.83,$2.17,Cash,5.0,5.0,
1566,21/1/2026,Wednesday,Chatswood,Tea,4.0,4.0,10.00,$14.40,$7.56,$6.84,Mobile Pay,4.0,3.0,
1567,21/1/2026,Wednesday,Chatswood,Sandwich,2.0,9.5,5.00,$18.05,$8.89,$9.16,Mobile Pay,9.0,4.0,
1568,21/1/2026,Wednesday,Chatswood,Sandwich,2.0,9.5,0.00,$19.00,$8.18,$10.82,Mobile Pay,7.0,5.0,
1569,21/1/2026,Wednesday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.67,$2.33,Mobile Pay,8.0,4.0,
1570,21/1/2026,Wednesday,Chatswood,Croissant,1.0,6.0,10.00,$5.40,$2.20,$3.20,Mobile Pay,6.0,4.0,
1571,21/1/2026,Wednesday,Chatswood,Coffee,3.0,4.5,0.00,$13.50,$4.73,$8.77,Card,5.0,4.0,
1572,22/1/2026,Thursday,Sydney CBD,Sandwich,1.0,9.5,5.00,$9.03,$4.58,$4.45,Card,7.0,5.0,
1573,22/1/2026,Thursday,Sydney CBD,Iced Coffee,2.0,5.5,5.00,$10.45,$4.70,$5.75,Mobile Pay,11.0,5.0,
1574,22/1/2026,Thursday,Sydney CBD,Muffin,3.0,5.0,0.00,$15.00,$7.36,$7.64,Mobile Pay,5.0,5.0,
1575,22/1/2026,Thursday,Sydney CBD,Tea,2.0,4.0,5.00,$7.60,$3.58,$4.02,Cash,3.0,5.0,
1576,22/1/2026,Thursday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$2.37,$2.13,Card,6.0,3.0,
1577,22/1/2026,Thursday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$5.14,$4.36,Cash,8.0,5.0,
1578,22/1/2026,Thursday,Sydney CBD,Tea,1.0,4.0,15.00,$3.40,$1.59,$1.81,Card,8.0,5.0,
1579,22/1/2026,Thursday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$2.01,$2.49,Mobile Pay,5.0,5.0,
1580,22/1/2026,Thursday,Sydney CBD,Croissant,1.0,6.0,0.00,$6.00,$3.08,$2.92,Mobile Pay,13.0,4.0,
1581,22/1/2026,Thursday,Sydney CBD,Croissant,2.0,6.0,0.00,$12.00,$4.62,$7.38,Mobile Pay,9.0,4.0,
1582,22/1/2026,Thursday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$4.07,$5.43,Cash,7.0,5.0,
1583,22/1/2026,Thursday,Parramatta,Iced Coffee,2.0,5.5,10.00,$9.90,$3.57,$6.33,Cash,6.0,5.0,
1584,22/1/2026,Thursday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$3.93,$5.07,Mobile Pay,8.0,5.0,
1585,22/1/2026,Thursday,Parramatta,Croissant,1.0,6.0,0.00,$6.00,$2.33,$3.67,Mobile Pay,7.0,4.0,
1586,22/1/2026,Thursday,Parramatta,Croissant,1.0,6.0,5.00,$5.70,$2.90,$2.80,Cash,9.0,5.0,
1587,22/1/2026,Thursday,Parramatta,Iced Coffee,2.0,5.5,5.00,$10.45,$5.69,$4.76,Mobile Pay,8.0,5.0,
1588,22/1/2026,Thursday,Parramatta,Croissant,2.0,6.0,0.00,$12.00,$4.69,$7.31,Mobile Pay,3.0,3.0,
1589,22/1/2026,Thursday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.30,$3.70,Card,4.0,4.0,
1590,22/1/2026,Thursday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$5.03,$4.47,Cash,3.0,5.0,
1591,22/1/2026,Thursday,Chatswood,Coffee,1.0,4.5,10.00,$4.05,$1.71,$2.34,Cash,8.0,3.0,
1592,22/1/2026,Thursday,Chatswood,Tea,1.0,4.0,5.00,$3.80,$1.43,$2.37,Mobile Pay,4.0,4.0,
1593,22/1/2026,Thursday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.60,$2.40,Mobile Pay,10.0,5.0,
1594,22/1/2026,Thursday,Chatswood,Muffin,2.0,5.0,5.00,$9.50,$3.63,$5.87,Cash,9.0,5.0,
1595,22/1/2026,Thursday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.73,$2.77,Card,8.0,5.0,
1596,22/1/2026,Thursday,Chatswood,Muffin,2.0,5.0,0.00,$10.00,$4.65,$5.35,Cash,8.0,5.0,
1597,22/1/2026,Thursday,Chatswood,Tea,2.0,4.0,10.00,$7.20,$3.22,$3.98,Cash,5.0,4.0,
1598,22/1/2026,Thursday,Chatswood,Muffin,3.0,5.0,0.00,$15.00,$7.88,$7.12,Cash,7.0,5.0,
1599,23/1/2026,Friday,Sydney CBD,Croissant,2.0,6.0,0.00,$12.00,$5.90,$6.10,Card,7.0,5.0,
1600,23/1/2026,Friday,Sydney CBD,Muffin,1.0,5.0,5.00,$4.75,$2.48,$2.27,Mobile Pay,8.0,5.0,
1601,23/1/2026,Friday,Sydney CBD,Sandwich,1.0,9.5,10.00,$8.55,$4.03,$4.52,Mobile Pay,10.0,4.0,
1602,23/1/2026,Friday,Sydney CBD,Iced Coffee,2.0,5.5,10.00,$9.90,$3.47,$6.43,Mobile Pay,10.0,5.0,
1603,23/1/2026,Friday,Sydney CBD,Iced Coffee,2.0,5.5,5.00,$10.45,$3.74,$6.71,Card,13.0,5.0,
1604,23/1/2026,Friday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.68,$2.32,Mobile Pay,11.0,4.0,
1605,23/1/2026,Friday,Sydney CBD,Coffee,3.0,4.5,0.00,$13.50,$7.21,$6.29,Card,6.0,3.0,
1606,23/1/2026,Friday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.33,$5.17,Cash,9.0,5.0,
1607,23/1/2026,Friday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.92,$2.58,Mobile Pay,7.0,3.0,
1608,23/1/2026,Friday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$2.11,$2.39,Card,5.0,5.0,
1609,23/1/2026,Friday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$3.88,$5.62,Card,8.0,5.0,
1610,23/1/2026,Friday,Sydney CBD,Iced Coffee,2.0,5.5,5.00,$10.45,$4.61,$5.84,Mobile Pay,8.0,4.0,
1611,23/1/2026,Friday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$5.18,$4.32,Mobile Pay,6.0,3.0,
1612,23/1/2026,Friday,Parramatta,Iced Coffee,3.0,5.5,5.00,$15.68,$5.81,$9.87,Cash,7.0,4.0,
1613,23/1/2026,Friday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$3.77,$4.23,Card,9.0,3.0,
1614,23/1/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.11,$2.39,Cash,6.0,5.0,
1615,23/1/2026,Friday,Parramatta,Muffin,3.0,5.0,0.00,$15.00,$5.88,$9.12,Card,8.0,3.0,
1616,23/1/2026,Friday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.38,$4.62,Cash,3.0,5.0,
1617,23/1/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.97,$2.53,Cash,6.0,4.0,
1618,23/1/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.97,$2.53,Mobile Pay,5.0,5.0,
1619,23/1/2026,Friday,Parramatta,Sandwich,3.0,9.5,5.00,$27.07,$14.01,$13.06,Card,11.0,4.0,
1620,23/1/2026,Friday,Chatswood,Muffin,1.0,5.0,0.00,$5.00,$2.29,$2.71,Cash,8.0,4.0,
1621,23/1/2026,Friday,Chatswood,Coffee,2.0,4.5,0.00,$9.00,$4.75,$4.25,Cash,7.0,4.0,
1622,23/1/2026,Friday,Chatswood,Muffin,2.0,5.0,0.00,$10.00,$4.57,$5.43,Card,6.0,5.0,
1623,23/1/2026,Friday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.52,$2.98,Mobile Pay,10.0,5.0,
1624,23/1/2026,Friday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.87,$5.63,Card,7.0,5.0,
1625,23/1/2026,Friday,Chatswood,Sandwich,1.0,9.5,5.00,$9.03,$4.95,$4.08,Mobile Pay,9.0,5.0,
1626,23/1/2026,Friday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.97,$5.53,Card,10.0,5.0,
1627,23/1/2026,Friday,Chatswood,Sandwich,3.0,9.5,0.00,$28.50,$13.50,$15.00,Card,6.0,4.0,
1628,23/1/2026,Friday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.19,$3.81,Mobile Pay,5.0,5.0,
1629,24/1/2026,Saturday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.68,$2.82,Cash,2.0,5.0,
1630,24/1/2026,Saturday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.05,$2.95,Mobile Pay,8.0,4.0,
1631,24/1/2026,Saturday,Sydney CBD,Iced Coffee,1.0,5.5,5.00,$5.22,$1.93,$3.29,Card,10.0,5.0,
1632,24/1/2026,Saturday,Sydney CBD,Muffin,2.0,5.0,0.00,$10.00,$5.21,$4.79,Mobile Pay,7.0,5.0,
1633,24/1/2026,Saturday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$1.55,$2.45,Mobile Pay,7.0,5.0,
1634,24/1/2026,Saturday,Sydney CBD,Tea,2.0,4.0,0.00,$8.00,$3.03,$4.97,Card,5.0,3.0,
1635,24/1/2026,Saturday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.33,$2.67,Card,10.0,4.0,
1636,24/1/2026,Saturday,Sydney CBD,Tea,1.0,4.0,5.00,$3.80,$1.44,$2.36,Cash,7.0,5.0,
1637,24/1/2026,Saturday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$1.49,$2.51,Cash,6.0,4.0,
1638,24/1/2026,Saturday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.77,$2.73,Cash,10.0,4.0,
1639,24/1/2026,Saturday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$5.76,$5.24,Card,11.0,5.0,
1640,24/1/2026,Saturday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.67,$2.83,Cash,7.0,5.0,
1641,24/1/2026,Saturday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.41,$2.09,Card,8.0,3.0,
1642,24/1/2026,Saturday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.79,$2.71,Card,5.0,4.0,
1643,24/1/2026,Saturday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.77,$2.73,Cash,2.0,5.0,
1644,24/1/2026,Saturday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.63,$2.87,Mobile Pay,2.0,5.0,
1645,24/1/2026,Saturday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.61,$2.39,Card,8.0,5.0,
1646,24/1/2026,Saturday,Parramatta,Muffin,2.0,5.0,0.00,$10.00,$4.06,$5.94,Card,7.0,5.0,
1647,24/1/2026,Saturday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$3.61,$5.39,Card,3.0,5.0,
1648,24/1/2026,Saturday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$4.13,$4.90,Cash,8.0,4.0,
1649,24/1/2026,Saturday,Parramatta,Sandwich,2.0,9.5,5.00,$18.05,$6.84,$11.21,Cash,10.0,5.0,
1650,24/1/2026,Saturday,Parramatta,Sandwich,3.0,9.5,0.00,$28.50,$11.27,$17.23,Mobile Pay,3.0,5.0,
1651,24/1/2026,Saturday,Chatswood,Muffin,1.0,5.0,0.00,$5.00,$2.19,$2.81,Mobile Pay,9.0,5.0,
1652,24/1/2026,Saturday,Chatswood,Iced Coffee,3.0,5.5,0.00,$16.50,$8.02,$8.48,Cash,9.0,3.0,
1653,24/1/2026,Saturday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.86,$2.64,Card,8.0,4.0,
1654,24/1/2026,Saturday,Chatswood,Iced Coffee,3.0,5.5,0.00,$16.50,$9.07,$7.43,Card,5.0,5.0,
1655,24/1/2026,Saturday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.73,$2.27,Card,5.0,5.0,
1656,24/1/2026,Saturday,Chatswood,Coffee,1.0,4.5,5.00,$4.27,$2.01,$2.26,Mobile Pay,3.0,5.0,
1657,24/1/2026,Saturday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$4.39,$5.11,Mobile Pay,8.0,5.0,
1658,24/1/2026,Saturday,Chatswood,Iced Coffee,2.0,5.5,10.00,$9.90,$3.58,$6.32,Card,10.0,4.0,
1659,24/1/2026,Saturday,Chatswood,Coffee,2.0,4.5,0.00,$9.00,$3.89,$5.11,Mobile Pay,8.0,5.0,
1660,24/1/2026,Saturday,Chatswood,Tea,4.0,4.0,5.00,$15.20,$5.61,$9.59,Card,4.0,4.0,
1661,24/1/2026,Saturday,Chatswood,Coffee,3.0,4.5,0.00,$13.50,$6.76,$6.74,Cash,6.0,3.0,
1662,25/1/2026,Sunday,Sydney CBD,Sandwich,2.0,9.5,0.00,$19.00,$7.09,$11.91,Mobile Pay,9.0,4.0,
1663,25/1/2026,Sunday,Sydney CBD,Croissant,2.0,6.0,5.00,$11.40,$6.04,$5.36,Cash,9.0,3.0,
1664,25/1/2026,Sunday,Sydney CBD,Croissant,1.0,6.0,10.00,$5.40,$2.92,$2.48,Cash,8.0,5.0,
1665,25/1/2026,Sunday,Sydney CBD,Tea,3.0,4.0,0.00,$12.00,$6.17,$5.83,Card,6.0,5.0,
1666,25/1/2026,Sunday,Sydney CBD,Sandwich,1.0,9.5,10.00,$8.55,$3.75,$4.80,Mobile Pay,7.0,4.0,
1667,25/1/2026,Sunday,Sydney CBD,Sandwich,3.0,9.5,0.00,$28.50,$11.82,$16.68,Card,13.0,3.0,
1668,25/1/2026,Sunday,Sydney CBD,Croissant,1.0,6.0,10.00,$5.40,$2.86,$2.54,Mobile Pay,7.0,4.0,
1669,25/1/2026,Sunday,Sydney CBD,Sandwich,1.0,9.5,5.00,$9.03,$4.55,$4.48,Cash,9.0,4.0,
1670,25/1/2026,Sunday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.94,$2.56,Card,7.0,4.0,
1671,25/1/2026,Sunday,Sydney CBD,Muffin,2.0,5.0,10.00,$9.00,$4.19,$4.81,Card,6.0,4.0,
1672,25/1/2026,Sunday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$3.45,$5.58,Mobile Pay,10.0,4.0,
1673,25/1/2026,Sunday,Parramatta,Tea,3.0,4.0,0.00,$12.00,$5.72,$6.28,Cash,5.0,4.0,
1674,25/1/2026,Sunday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$4.25,$4.78,Mobile Pay,3.0,5.0,
1675,25/1/2026,Sunday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.06,$2.44,Card,6.0,3.0,
1676,25/1/2026,Sunday,Parramatta,Iced Coffee,1.0,5.5,0.00,$5.50,$2.12,$3.38,Mobile Pay,6.0,4.0,
1677,25/1/2026,Sunday,Parramatta,Iced Coffee,1.0,5.5,0.00,$5.50,$2.95,$2.55,Mobile Pay,9.0,4.0,
1678,25/1/2026,Sunday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.78,$2.22,Card,6.0,4.0,
1679,25/1/2026,Sunday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.63,$2.87,Mobile Pay,11.0,4.0,
1680,25/1/2026,Sunday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.55,$2.45,Mobile Pay,8.0,5.0,
1681,25/1/2026,Sunday,Parramatta,Coffee,2.0,4.5,5.00,$8.55,$3.72,$4.83,Card,6.0,4.0,
1682,25/1/2026,Sunday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$2.29,$2.21,Cash,6.0,5.0,
1683,25/1/2026,Sunday,Chatswood,Iced Coffee,2.0,5.5,5.00,$10.45,$4.64,$5.81,Card,8.0,5.0,
1684,25/1/2026,Sunday,Chatswood,Coffee,3.0,4.5,0.00,$13.50,$6.75,$6.75,Mobile Pay,6.0,5.0,
1685,25/1/2026,Sunday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.37,$3.63,Mobile Pay,10.0,4.0,
1686,25/1/2026,Sunday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.67,$5.83,Mobile Pay,8.0,5.0,
1687,25/1/2026,Sunday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.77,$2.23,Mobile Pay,4.0,5.0,
1688,25/1/2026,Sunday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.65,$2.35,Cash,9.0,5.0,
1689,25/1/2026,Sunday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.79,$2.71,Card,7.0,4.0,
1690,25/1/2026,Sunday,Chatswood,Iced Coffee,1.0,5.5,5.00,$5.22,$2.58,$2.64,Mobile Pay,11.0,5.0,
1691,25/1/2026,Sunday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.47,$6.03,Card,6.0,4.0,
1692,26/1/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.94,$4.56,Cash,6.0,5.0,
1693,26/1/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$5.09,$4.41,Cash,11.0,4.0,
1694,26/1/2026,Monday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$3.22,$5.78,Mobile Pay,5.0,5.0,
1695,26/1/2026,Monday,Sydney CBD,Iced Coffee,1.0,5.5,5.00,$5.22,$1.86,$3.36,Cash,6.0,5.0,
1696,26/1/2026,Monday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.45,$2.55,Mobile Pay,5.0,5.0,
1697,26/1/2026,Monday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$2.18,$2.32,Mobile Pay,3.0,4.0,
1698,26/1/2026,Monday,Sydney CBD,Croissant,3.0,6.0,0.00,$18.00,$6.93,$11.07,Cash,7.0,5.0,
1699,26/1/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$3.79,$5.71,Mobile Pay,9.0,4.0,
1700,26/1/2026,Monday,Sydney CBD,Sandwich,3.0,9.5,0.00,$28.50,$15.43,$13.07,Cash,8.0,5.0,
1701,26/1/2026,Monday,Parramatta,Muffin,2.0,5.0,5.00,$9.50,$3.57,$5.93,Mobile Pay,10.0,4.0,
1702,26/1/2026,Monday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$3.62,$4.38,Mobile Pay,11.0,5.0,
1703,26/1/2026,Monday,Parramatta,Iced Coffee,4.0,5.5,0.00,$22.00,$9.08,$12.92,Mobile Pay,7.0,5.0,
1704,26/1/2026,Monday,Parramatta,Muffin,1.0,5.0,0.00,$5.00,$1.98,$3.02,Cash,4.0,4.0,
1705,26/1/2026,Monday,Parramatta,Croissant,1.0,6.0,0.00,$6.00,$3.30,$2.70,Cash,8.0,5.0,
1706,26/1/2026,Monday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.70,$2.30,Card,8.0,4.0,
1707,26/1/2026,Monday,Parramatta,Coffee,3.0,4.5,0.00,$13.50,$6.44,$7.06,Mobile Pay,9.0,4.0,
1708,26/1/2026,Monday,Parramatta,Coffee,4.0,4.5,0.00,$18.00,$9.02,$8.98,Cash,4.0,5.0,
